loan_amount,interest_rate,tenure_years,monthly_income,existing_emi,credit_score,burden_score
2365022.0018001413,11.268536212535334,24,98289.75574679949,6106.02396830438,858,30.616518373921068
3115980.3483641846,5.7361826153368165,15,224332.09891798312,22723.894168332365,644,27.672544691035448
2085392.855553981,6.896963648501283,15,23824.53074660369,38201.70357724517,678,78.52938445835692
2166057.9477468263,8.378538856953037,8,282589.0361351463,48066.420758331114,431,47.58812527981537
1684909.1041353177,5.778700643063663,19,144649.53808322572,20889.040698389388,510,43.82268566734146
2842947.4925884535,6.916992711616344,23,165902.12642627908,34424.05682820246,894,28.634110338153484
4260343.913674824,14.112697889835111,14,296755.4260350678,31775.3455907282,376,53.30489346185171
1047565.4711312486,5.192991322269847,7,160952.86407981283,19659.17673159212,439,39.65088122569925
4675443.541829535,11.53431924174362,14,285368.3184493523,36056.17594516711,427,57.20077414078119
3460983.886053737,8.84408930915185,5,276264.71242208313,29597.554167944567,365,55.72572098432294
4125202.4027661495,11.726487394323712,15,283568.34802653955,37996.97605687967,866,28.986147326604538
2803143.9285185575,10.886917203634045,21,247464.4560978619,9682.43517845967,446,40.06347228645252
3908607.6720491145,7.234987543546443,15,102991.46367616474,18013.569263492456,366,70.6140742323537
130191.96683036268,13.472094875733886,24,116987.09546007481,33561.09568916647,771,31.889476926580084
4100983.1026586993,9.919403826093568,4,122195.53909057945,6240.173125645865,450,89.81284405210516
248687.35247256426,13.225360189134717,1,294170.6350914146,38519.878399455774,303,43.72724584853882
4455071.212996169,9.060125361882193,17,121011.54111220161,6671.988613810759,317,61.22018886439614
4960215.598831285,14.84685553915239,25,50433.00658114654,16222.707551710242,823,78.60725552888643
1505633.9377750503,12.704893585012963,20,237932.09049784247,11876.433666746743,555,23.206594520827103
1091076.8536146786,14.659502051125735,1,122497.7216429747,3049.2780808567877,808,72.37921039832405
3838548.6510973014,10.143264789098588,16,193862.05528323614,13532.841844522642,334,48.63458628788615
1302480.3875552535,9.736911322907005,13,278820.9154339108,45575.560464186725,854,18.858376957168396
4334533.796702407,12.554538093252578,18,181141.56149785238,1346.4323474388361,889,24.828238008945505
559070.8311795096,13.802912630134301,10,198556.0499402086,841.4465355743416,806,9.342475168754374
673478.2220778234,14.64145795865558,23,200001.51805023808,35213.3423957193,622,37.303919944822
4896800.197748047,8.245519060324998,18,191471.77201238426,18343.495748843165,752,38.49035406404436
3385502.546436523,12.987045738426389,17,64735.425694667145,11487.05394374122,658,84.23022382031611
4242091.760923317,7.106455976355367,26,147796.31612965153,25443.607560709424,351,62.443335646620774
1655430.4178900141,10.455743467454452,9,22145.92559357637,13333.776847529922,828,68.42966369570304
3398594.560126992,6.798481484091992,14,195354.14514109326,19600.89612664096,332,51.43265175647491
2991497.045177556,8.47397361750339,21,181100.3226073469,35766.81943465473,627,47.15809061246557
3035593.0946085877,14.313583672064592,13,109078.4213874299,5845.353224151972,735,53.12806259999567
3428535.674711722,6.460906997730861,20,166690.74088765704,47982.81039806282,718,51.32973976300449
2898027.906989038,11.324008951351965,20,158056.17893426146,2126.434213452683,376,42.77782380395193
2173858.7280481965,10.929542729274033,14,90256.26046383033,40326.86776641142,879,66.84981067549673
1415817.337183707,6.207383527089865,11,102120.51346592602,36229.55969757052,349,68.76089144217529
3854477.58802035,8.259790437688121,13,233511.4790560502,14104.478856378666,741,32.54702875002861
1170048.5285157717,10.629815045152657,17,231605.04937088408,5916.142577612848,497,24.31611339040413
3477153.8154643504,6.871786089884902,3,151539.00206715587,42618.74690971242,762,73.82488013339201
1204997.472114167,13.006236564128153,29,220902.50667647427,33980.58132084668,676,33.393882882434205
3145384.341274547,14.721565095347499,1,146224.3584646621,14544.061176748462,845,72.78971936007856
3748037.422288693,7.14759399962472,21,258384.72977091698,846.4585835136706,735,20.52892025173882
1132633.750087369,6.869119647905759,5,113185.87101841172,46924.517118402306,571,72.52428144903257
346719.33926347597,9.549350717974447,25,279641.89995671227,20212.658322998093,875,5.0206857599490675
698320.0278211617,12.477652771400322,13,171839.42215810783,8813.342349464847,454,31.623994508591444
3049684.987991576,7.816006102352514,24,169992.6011023302,45591.697267169104,620,47.210066972562686
4254759.710817391,5.198799086972804,5,207826.90761129223,17951.032217628683,568,52.2318311610274
272734.2651153506,10.41220628032894,5,115439.68302811164,23162.582049879864,851,24.14193273343494
3684048.732256149,14.566005677673076,23,222812.2798539976,34930.933169195756,459,51.9264703250644
1739527.297452758,8.912768554069455,12,109719.02873755358,40970.94135171961,622,64.09277181101362
2418715.4311016365,9.201345541831003,2,131310.87238845997,5008.8874373273975,313,100.0
4647854.77173555,14.68901717114038,29,208916.9623020559,44933.69520219013,675,52.04807947800903
1693258.9484424351,11.946076116267283,23,125965.7483643868,46626.985906176866,419,65.59614094979271
2353417.8230004557,12.191719228421253,16,75992.754352657,12963.486333205976,613,61.21282811121058
117727.95306537148,10.627020053710677,17,264132.4084571419,24869.396997097698,647,22.21305757090879
453913.6640239499,14.746092108632416,5,278203.50662228814,42893.76671062147,345,46.173694179381776
1330028.376117181,11.888664844255562,12,195484.69394608558,24367.416593435893,645,37.544672016705384
187868.5920643183,13.950327516051695,15,247122.21593539897,24098.728570897714,768,19.522171980649198
3175307.8639388424,11.993788657332212,28,296262.65933693084,30926.159492463863,681,29.76154254098325
2160671.8661680315,12.351158248403959,6,192136.93050955122,38371.96563484185,670,55.43616153191589
2763318.753503709,7.904109221422465,13,274461.9401100038,33280.869289785194,758,29.35618127623923
914503.5701868313,8.03478698013819,11,120591.32992169734,31328.332095320282,518,52.36505457816168
1514863.5457112498,12.829846495760293,26,216132.2820484121,18583.56671714182,420,44.33819642381666
3335931.150520989,7.967062891698996,17,35625.530563116976,31503.685281467897,588,86.9642473353638
4828248.481970479,10.627700708015317,9,240912.03557084056,5163.643652665068,811,32.18198185416219
299563.02933093556,7.49352310906702,25,252344.88052427888,20477.905842493616,857,11.010814901650274
4457402.388233568,13.169833808090694,16,132329.12221271772,9417.56413957402,637,56.159958418657105
2905561.946490482,6.1050135122769,17,198907.4044456523,26878.392087469005,680,31.40713483034022
2841401.855440337,13.294466397616645,20,260341.1086698604,13102.259387879023,805,16.973572440346068
2526378.7492784136,11.027298005076018,24,267410.2860625341,25296.741091487584,865,21.60231308029341
393500.72522570775,6.869095348270773,18,49828.82680864827,38866.251589495,687,84.19968310054217
494890.4160939953,10.420353855061181,13,251696.56902921127,21699.634727864643,865,9.774427536728098
3024514.4280124763,7.824988368473404,29,96788.13853930807,10936.433150039964,303,59.800889801745406
1737744.9286060135,8.234673347304966,11,223645.93097456815,11149.083723894837,891,10.817301807534996
4590476.9295595195,8.515280415968803,13,111045.9629779155,45312.72240990357,500,91.6822663868766
2062623.1599293877,5.633192469723209,24,35772.3077765616,39045.238231247225,501,91.6723079110311
759243.2205780734,14.859616844014173,26,78763.79875831012,1828.6333814939603,555,28.93217301609267
3587858.2258350784,5.315346281312241,13,134428.09723158352,47136.14041291857,498,70.79190235984544
1502099.4361329987,11.624968731842785,12,227544.0136170919,5628.259360741533,372,35.37656073585723
2651078.0214116713,8.712276477574306,14,48197.015647460124,32647.119261102747,518,87.34869961578433
3504272.2882505916,11.46010290946699,13,247621.55497204475,27575.154078872543,732,34.55167597356982
4506307.350450248,8.562482530875837,25,299146.30574947497,2333.6423917781844,706,14.629664719463605
3971346.4142682967,11.737506462588588,9,240712.1400901551,14758.663763579594,392,52.690910225833946
3397987.2859699843,12.292355094683607,14,152646.2256080868,38792.680179317016,379,77.86928533942604
3414184.2528559607,11.905526403996447,1,179084.85903686497,15343.992023115537,507,91.68198508512445
4732326.987958828,6.139619813581523,9,21724.942324748878,24016.619690452095,391,92.58010433758751
1514329.2826078534,11.568932346546847,4,78596.67459951129,34897.527125362634,831,70.67941169361312
55504.86627112767,7.799875494540974,28,271716.6768088127,3578.6421936480515,352,27.115727286205477
1396175.0690210834,5.288013705693335,12,26084.232765852044,41630.28567448978,382,93.96948453006114
1128562.3291523827,9.14830671888954,24,273342.58681115496,2079.0589910799686,373,32.17995659598375
3326081.196314291,9.33543102803801,29,51710.730275886875,13119.37242317317,709,76.35620581187916
3186872.418839369,9.671741333524466,14,57260.756388473594,38153.36328143449,743,79.83779397518333
2987633.844388383,12.048241653907162,9,69097.97503993828,45593.7575848509,429,93.10507003959624
130405.04388679581,8.088438091424592,3,243827.89098745497,38017.185760030174,483,36.915371643108855
3657451.369530705,8.152805131039226,6,153892.24109586622,11349.967939919186,877,46.20026127954092
1651475.541803183,5.605522562412606,3,60655.056464411864,49286.191039031866,664,83.24833220092513
3342027.145582824,11.86821215992296,1,212304.50950629098,20666.711373985687,495,95.27049051198091
2805063.221085659,10.678260913995839,26,283392.74257121765,18822.560551720224,314,47.44855017786152
1746518.0808681406,8.49425112693788,22,180286.41278929214,43261.77497740719,509,45.31096215802862
716152.5221653334,12.051889789173547,21,47636.00160175078,3310.4488211403273,434,50.30235169949325
517373.5434193807,10.373577492268772,3,35330.16972971114,27804.0714414905,683,81.3962959576545
4166015.7489055065,9.692449458705397,14,242844.26076521302,48281.292606653216,774,41.29133219104614
4596067.833303712,10.113245436611265,20,195303.42266484178,5006.516794890125,893,25.478767122550376
3266450.831483283,11.363481252670566,2,278344.0549548884,27042.452555554857,882,54.55442457943135
561998.8685593926,11.600026045745995,12,173230.04229343662,6622.8308504153065,803,17.12102322297348
2040034.7235967915,7.889578191407171,26,37470.71290805495,44498.89817328774,776,77.2201471296307
3658249.0405205283,6.407433633911532,10,133032.3179996221,29387.41932963077,596,66.00857243860402
3910113.375849837,6.566341811905188,13,204237.392805597,11730.16919066643,681,31.887501205401396
635182.1803408886,11.393908859030017,20,127767.89826243365,15352.150660834817,743,20.521882602391596
50152.05828464296,13.72873285767126,4,299885.59108726523,25831.548664440485,422,33.94563847713517
3575078.377108995,9.094962783455518,19,133506.01182864862,36267.40529795894,588,58.385467107640075
1815151.0711317179,6.695201603294624,22,172946.11540531405,24374.71051961065,509,37.52523091491543
1309682.5915103883,12.566024982938547,1,83109.76913463025,9463.297191494912,793,67.95347886028296
113842.47545815093,13.324894744194486,25,62598.69720461368,35406.56084190031,875,57.06305221833361
2724482.0634694234,13.805824431209665,11,200685.55079771025,5918.1865539163155,689,29.502648343236924
4263196.14035861,11.068314289137332,26,184811.569136391,40470.36495110947,362,65.24629264621717
4790276.64904931,13.607285593880846,16,21214.880073759592,19780.00584525573,708,80.09045540874486
2850437.505535782,5.154149584484077,19,99738.82974336781,32635.52926313139,819,51.910754550121275
2596583.572312476,6.072358017695235,19,200202.280443616,17235.007692060277,544,30.281585964003657
471029.10817174346,5.9257606705209875,12,247429.8168050859,33453.67657752385,464,31.282950030611616
2766920.367635869,12.12604684254733,3,107463.2228511564,44459.34556925726,392,99.08384566133338
1930896.4408787035,5.69581783543579,23,201282.18340087906,35070.213492755385,583,35.32173881626828
3055319.640373706,9.96364372466307,24,94272.22044223694,33570.44923142947,423,82.31042349299638
1974195.421988906,9.727068986362891,18,213306.37049618614,37870.54059812646,866,24.087297262488836
1239480.6610793155,8.107035235582408,17,215425.4396254895,25010.600528893166,489,37.55317753809126
520078.1123804637,13.704051699420997,5,56462.57034548522,11014.633524721374,616,48.73522269344533
1608846.300715034,6.70433201879996,16,206225.1395135614,40776.10250595518,496,44.24377513084851
528391.9297243739,8.524627843992398,24,113398.81087050351,32424.099841435567,584,46.03481911116859
925639.9065787204,12.741715000229291,14,68326.58084593568,15691.044027098893,892,36.49980001185117
4937313.984968753,5.304223143932843,19,160101.14517665678,13793.5083913708,408,52.30233071923737
2248312.6066877623,11.729504002463687,6,146643.07149444195,24996.44649088451,508,60.48215969929849
2682765.244199832,13.163977263615706,3,236684.94709735914,10365.282664394315,414,57.479051358402856
4374411.717249216,14.322678388381672,6,43664.34256514119,43911.941607946865,805,70.08573695728349
4978066.057428905,13.762966404914849,12,241130.91527289865,39428.66353985999,630,49.91905363449353
2934436.5242561735,8.193841168336853,20,49703.06139060279,15415.748265557839,503,87.74385558027666
4071745.41416865,10.863641413229526,11,78088.52786213733,2470.177380226024,614,79.29935795351024
1668358.0704665426,5.7729349315046585,7,164446.9931323079,2593.404476758693,564,24.940418899427957
1563432.589364091,7.578700035480086,27,149688.88800627887,14855.987902744471,588,32.32794892592338
2043383.418923073,5.942223787475074,26,296880.51292553346,7375.371214888721,881,5.001214697012221
3378910.950234563,8.151872901539639,1,185052.63971348302,43666.612396178425,780,77.46023043856285
3426848.8618127387,13.75187213458729,16,111681.96666913589,21039.140703815578,305,85.57930031391584
1610435.2015147815,8.471668396742926,16,272041.683192316,17401.324652674797,440,34.114402461589364
709389.124476312,10.618981030014265,17,107420.18789910103,10894.954759877068,581,33.67948989253845
3180361.4695042674,9.333808481149408,15,96657.17785272122,42060.051094645765,589,81.38732844740493
685213.0178343843,9.589165242987352,21,158424.10265568065,39623.35002715556,504,43.406552235641676
2913537.9157351837,14.695720518365583,9,275688.93965246214,19216.326479650652,858,27.112965219194546
3482439.5338787297,7.961544682638579,5,218383.9914724748,8467.89251704546,631,51.418314843860436
3518026.9071525354,11.273244695231714,20,209695.30033085254,47599.412363050105,702,47.62720402658692
3779686.947765004,9.20062669579447,8,223301.6342108536,15792.999924048456,532,41.01423145214612
4370654.13675004,5.611461810476862,29,204699.3710172487,38554.58609418538,331,52.588399732002614
2524797.0102257025,9.89330831624236,21,232742.98070702486,23152.47848161071,491,37.011537529626
3664733.488171377,13.133433290451084,1,73973.36608415737,39082.298250219224,706,80.99897717877757
3114905.040060892,5.987529686816884,7,69632.32029324843,24080.4623055106,882,69.10089501504531
973867.7019985287,5.69591847396309,11,121405.73626159306,46277.990192416626,597,57.46278330639868
177163.74210357043,6.536315203932666,20,258268.73806283312,40021.168702111856,334,39.10323020695099
1458479.8591008221,12.644001113893061,26,220047.18033907874,13014.451886154298,519,33.59690593889852
2243016.8463712162,12.23995384144738,21,178612.53599597537,21518.88876025629,631,36.65426515503025
3104674.424921849,10.650177689061106,13,25445.282493873554,5029.490319711882,351,99.5295476522427
4257298.685990866,9.682264040926324,22,86024.63950204263,45173.56565848605,316,93.64749264820504
1021416.2976955199,13.88325814702622,13,244983.9039139717,3464.8160978910546,308,36.808302428432576
671471.4599974616,12.666978238334824,7,87896.27406358122,912.0804122665693,479,31.744579231623458
4819225.7399979215,13.119422513018051,11,224481.25521346525,24821.65326067312,302,66.57320248923409
584820.5689132152,13.132623013506542,18,71697.59418036751,30156.455324647053,577,60.26566390327745
2418530.7970305863,11.427171547455579,1,189782.9162958204,11160.71961534637,466,89.40189612601559
2948540.4575268445,9.580146243159458,12,195899.18267614048,28527.45423732125,550,45.5250132373702
2729803.3834918193,13.646777525856503,3,230550.54319221486,44778.09405553718,573,70.51036840003896
475859.1773130688,14.260074176032507,26,142735.87225077918,31305.757444781575,892,27.30383422572801
332283.22431791585,5.23806043258343,28,197148.9157439323,22787.041812765303,326,38.132286045348785
572142.9659321266,5.515548732662513,1,156351.5408416798,7221.449219559139,417,58.87033715003082
2948659.035169432,14.587432969084373,4,285254.6527115276,8447.086466114362,651,43.7961775198456
2744507.1937898896,7.771606138441948,6,166126.60356518207,24217.73508043098,494,55.288022183603296
1207016.920581884,13.733694396494187,5,78687.40727589259,23156.0679298133,572,74.03817564230214
3206982.002135678,8.887951189614025,29,207009.91375881818,26119.43328607384,616,38.59941801585573
4109334.135175464,6.191000576093556,11,173570.8518983558,25394.521401303205,701,43.752415840295384
255815.85124063914,5.804432002093343,20,245072.25922164106,17063.944801573027,828,10.100866822582885
2515743.22056281,6.565078990804565,23,69535.2473261082,34793.18150271038,347,95.29779312888597
3462086.539908317,7.498931948673647,13,93063.08874869335,10610.55584593948,315,71.95012391782996
1298944.038994951,9.885183539308262,11,278056.15007136215,42616.44176973958,769,24.776111192990157
1573465.981201088,12.014979005657835,27,280407.3117089629,9719.805804555182,582,22.095048170564507
3087507.61979745,14.863985764853,6,143831.89461296948,20794.369978710598,313,79.86631851723484
4494779.702546498,9.41506743289171,19,33370.330993160365,10537.17228460665,647,80.70591703349092
4059125.880499352,10.1818494234311,25,105835.41921526872,30922.64025090934,666,67.07801483657322
2936494.5845429385,10.218157013832556,15,89194.34323795787,23881.887028641824,527,73.20392562043556
3664597.5028983834,10.39434355487936,21,136109.5185585781,18715.699238756388,672,44.68261064259252
1855871.2275286035,10.177406571044623,13,108984.17328600452,23756.674129739185,840,36.666825870626674
3222779.3640888506,5.087747550619178,10,252117.8562786872,21062.022692198767,839,19.67474586082778
2357598.876081407,5.0172482210984075,1,20850.085355127132,42758.27615471239,704,79.7446325353757
990183.8754649265,5.976663181261229,13,200496.9189832195,6213.3249431642,707,11.76229580131939
3523604.455692423,6.015566034291789,6,205995.66304369213,39659.071064455806,857,46.353284108404935
2804499.9548766688,12.04896908954796,21,204975.441080932,32766.47919454782,359,57.89051461692871
1825176.8306702774,7.049160325159997,26,165766.5105440795,17416.018867216448,351,47.21211957431694
4561128.990889222,13.947141047556128,24,191109.14047074484,45955.103057772154,449,67.75521528612286
153623.88324232967,14.286063295770195,20,246938.40723038526,8847.281032279663,471,23.66714461828002
1613077.0986850052,14.758933378958988,12,239575.09803274678,15514.414387826258,617,26.80601333855894
331562.91899935046,14.390813048870202,17,29695.105609954917,18742.053326922432,788,70.71639860968672
3844310.2152970545,7.718883219185246,27,28522.230006446483,32389.814054536426,848,74.69530833927828
3525431.8978632735,10.097768447035126,18,254904.54757573755,47320.56725110267,423,46.492366120538435
1690193.4827447694,6.75454970196941,24,180924.3125085576,29672.39313639754,577,34.65709343545372
3394531.3659250117,13.06209655172433,26,288079.6538753738,42815.30428133855,511,42.33110432064454
2009889.2696699516,13.884317051440961,8,140845.6471366132,45248.66448631665,726,57.070727151791864
3793456.26754105,13.51288839297515,29,69487.70999080826,23323.18563184306,758,75.36996533361994
2298209.130546695,9.333669486968349,14,152505.77546858657,23621.706338697048,832,31.478538526968226
2090784.6527667446,12.58673884686781,5,142232.40622922647,12499.88736382197,591,53.9797925225792
4676913.08166709,5.975791695762695,22,164809.66680278457,30079.32571756832,441,56.79221975822887
1291851.5444589662,5.402447706192507,2,246225.22548554596,6001.391133215617,687,30.057182489571584
646214.3329829989,12.532364143087609,27,203563.5166222973,31716.436573384133,477,32.468896207585516
2943488.410634318,9.253552743286837,28,71877.09167182495,44644.85548157668,384,100.0
4848142.970806685,14.955492647395692,25,225653.63177941716,38039.28441054905,504,61.39317417616814
1920304.107949574,5.972542158555324,22,185730.93971796083,32459.41886692277,849,29.66570685507927
357081.97996246855,13.556276815352337,28,181927.00455055077,41920.1996748553,634,36.77989610546355
1729561.0731823589,9.799830655289917,25,209911.92708197783,36490.75825527639,688,36.495073540694136
2554361.6888818145,13.27150195503877,11,177910.32842382888,26483.100452393322,465,47.55315505467212
851518.8828294579,13.171272821701448,26,148103.84617466613,26053.21849081192,835,20.347675273353765
3307605.979379636,14.159920013620773,3,199306.4791879469,5350.156943229245,829,53.74891494519628
4988859.475600493,7.978500112861028,22,222643.57947416103,21720.737348299823,521,43.656341283830066
2286110.406108147,14.497993534620031,26,83214.74399273336,26122.47298500546,627,68.81415886140583
1805906.3558145526,6.516669603576203,16,159173.9703866715,23495.851194776053,899,24.357439114550555
2033485.6258306098,5.819687775934906,21,148288.28971423462,38800.693908984875,713,43.30382864864821
619973.5830562456,9.316155173723491,16,31172.91577116072,8048.101610169717,432,66.3514103673052
4422204.327059808,13.283229686418426,9,253642.82379872163,39744.94553072393,478,61.13137411066172
2103386.994830692,9.734211306334455,13,125666.96670275881,37083.13834114152,588,58.92812300041917
1967008.3365529645,13.292866775305141,10,40352.98529633846,45041.11635919842,648,87.52443810433942
3315466.851005848,12.296868057943051,17,148211.74718141477,18672.749633714142,586,54.998837034395805
2238065.4336090614,7.094283861389336,25,65214.625705647246,8827.169451580752,663,44.371904036200284
3258755.670598838,14.488816248994638,21,217236.03609770615,37931.42934836348,382,55.21690655922602
354159.13614739815,5.607811686294034,17,180096.04104694244,29421.54258905242,536,37.438411154451686
4077930.551425026,13.982797075437949,10,95631.86595382185,35624.61741294769,737,83.78446372922718
4705494.566753043,8.04443448990374,8,286132.6805622727,49837.02354345825,538,61.21110838789805
3261388.6614889605,10.001480831643992,7,101688.69751156261,9726.98748108522,744,64.66202923514453
4775101.347851113,9.223518727007345,14,175399.1339535378,20552.580273706884,365,61.773576779010625
799589.9561313184,6.718345569169162,22,244438.99080149378,9634.839636208448,413,26.470880886957172
2413210.1379277506,8.581468664016931,18,163889.84342725662,43031.1593622035,488,55.08152202675564
3028943.333029964,6.929344362927953,21,289039.5892170798,849.0512695098706,895,4.686316570924783
2929596.404734874,7.038864754605239,19,256279.27875426406,6761.1559066955815,575,23.278449314889578
2037235.806490764,6.870568360263803,18,277885.32392025087,12393.513548538782,601,26.923412805826374
1723517.8263629938,9.890173803465942,14,124356.72345124291,38566.1601966195,845,41.82058499404208
677778.911624573,12.979313675113156,10,173539.51687515242,31422.710143402426,890,21.37204977793035
1989125.130283277,10.689700337612411,1,255246.56273815216,19430.616597182554,883,72.45131907294456
855171.0347721514,13.932065885508418,9,272980.0096047688,7935.015159224585,779,6.796725566575461
3685110.098636481,11.365444885767243,18,284421.801831186,16080.43480131191,725,23.187149247066618
1083713.1306982203,11.893401156326044,13,266162.5581183316,37171.012944043316,316,48.32977698708396
339898.2611584426,11.676072297270032,27,224611.3731410656,19097.584959174168,346,35.014602804032116
2784212.3821953097,9.494591931837412,17,26780.145548940403,23129.76661424373,329,96.98029933216269
2996387.176961038,11.893388222000828,23,108186.96585312967,30431.300758419784,691,61.75200510355816
4365969.653338502,5.697077464689611,25,56102.15977016053,45644.37715851254,339,97.56325191489047
2906058.981467525,13.598514719156631,22,63332.408375241524,12505.263367198493,583,75.14973747359583
1760130.2259310563,12.778121434439173,16,101454.01246720976,22399.828355480044,358,63.155435456976946
4024908.8135552867,7.452299582316789,24,40927.32801279473,15516.067246035214,629,79.02618968448402
2724380.521277734,12.680324542540824,11,88048.90745078036,23309.346242046282,562,80.7886381661074
442437.4089243991,5.1264260140001845,23,287954.07423095946,34823.07788364492,623,21.10203441525152
2850960.273550571,7.172465724808804,9,107344.20200469482,24103.204771885663,323,73.59509539077061
4544691.799837229,5.651372386708959,7,64719.6595787266,41726.8172658208,653,78.5703959299709
2011747.4962161917,12.802269166178947,29,221124.05051754616,27662.90496702521,353,49.53204389517169
1516812.7194040103,12.558741511783872,22,251981.44201462995,19288.25859530847,604,25.473533720221496
760173.8122391993,13.136360238018307,1,107930.59788701538,39116.05330390711,618,88.09154946779749
799655.3335800187,5.044816933255288,9,97979.24696194385,21566.19515116887,344,57.93606725041927
2192218.8474920033,10.01232726678408,10,87692.67341340939,25777.63180694049,661,69.93465802695924
2998615.129599571,12.048361975173364,16,130113.14693858454,49733.518072209015,760,63.13310548449932
449046.25558952865,6.554011287390154,21,44424.892194889704,39321.58645499954,306,96.01201657063402
4700864.515674571,11.497907275126247,29,207356.18343573777,42757.10928705371,558,53.90996648421182
3787911.40635372,5.841100993096857,18,250223.37107180848,29642.55140293568,387,37.22820825940323
2953788.39550413,6.813258561043131,14,205831.03832698104,17410.823327895247,488,41.304509683129545
4150771.4211480045,9.75796814994601,28,137935.91317005357,49563.48065711303,754,62.45751369825763
446924.4462199608,11.53565152681102,11,100909.429256387,12201.004801975523,841,16.72220517539026
2410352.444778966,6.458691269538961,24,134644.92606324062,43640.847300542315,816,41.735425780069875
3168960.977965234,6.852233308309379,29,138674.49576842965,45565.0667336307,659,57.38169578714624
4151831.8852855316,7.04446367065663,4,206485.831972302,40877.73905735096,668,72.55611559223942
3928174.3222438754,7.387008046989784,19,279856.8995821582,5704.20082765643,499,36.30105178553774
1421492.7860813283,7.265538485262912,13,39764.21704542289,42705.65035106658,306,97.07582149603637
4707356.839318061,8.951491084976368,1,286939.0060074142,33188.896980540405,685,76.93202698742581
665511.9150828082,11.53789650836723,21,274856.35939736967,34041.19873827152,695,24.41659804498793
4381911.412174703,9.380317831344698,19,52965.044096008874,39326.57885353041,839,75.43260137206121
4856154.235542862,12.759739087498883,15,71403.80870389348,24526.86685812059,446,93.60154511978007
926909.9399519966,12.192685059486148,20,107246.76840513841,13357.860028757135,583,33.87614470751822
3624227.0178087372,6.265269140490757,15,176706.49147025374,28746.608868272644,398,63.57510647742212
249413.3179510924,5.488416233207439,25,57653.33490201172,5433.772747104376,887,17.364214303851853
2056842.984438817,13.779415639996062,11,76093.78691612836,33740.255263048224,806,72.47418139101138
2605602.3310284866,5.798310665628734,23,272749.08230311016,24147.046736530487,773,17.78143711411904
2924193.8682526886,6.483391807197131,27,50604.17661585922,25116.547546476515,446,90.41808261960334
4682889.37883037,5.22133275558118,5,131685.91423901502,9291.104700976177,875,70.64412323695663
3377640.9021062637,11.283363652986537,24,233640.49774443844,2064.1414002750435,802,21.152478750558718
2432325.858535223,10.823705631583486,22,268803.27272940666,30563.489229266776,349,47.603638844027316
4057891.429516152,14.869036664352556,10,114091.9175270726,32941.54712420101,821,73.47600736680059
4755137.4637243245,13.86932396317172,18,66042.50150011852,24914.597620469092,524,91.43440249760415
159227.4359773397,9.108431774809098,7,226363.26454675724,38286.56429731927,381,42.83702427112761
4913480.297667392,8.71585840912535,1,236316.17242848943,28185.81121288605,481,90.42362605385945
476354.08836521767,7.9685203427998506,3,294409.3643369524,42409.800841860706,821,22.13269525429606
4081214.5573803685,6.524069200378814,28,59071.71840415319,14405.929745667607,659,77.38899528734446
1437657.025129492,6.380836566020091,1,218637.84714741827,12155.416545155773,534,75.17576807760216
704289.3058816652,6.322837080096054,17,136841.91056570347,13057.266669841878,625,22.781342898182398
2227285.4165834826,6.141147571867785,15,276096.2425188872,1525.9237631666033,766,10.645725757598077
3237585.068265687,7.405120424055369,5,134192.64761334803,45031.20362524234,746,79.97695421348354
1935711.6328662012,8.066686303131164,22,144868.9051575465,49959.32826235016,845,40.40569752379499
320098.77099935984,14.615789710389159,16,55503.047492285565,40826.12747018258,342,98.99323885752979
3017332.641310647,10.784732510018857,12,109862.29982544636,20629.8046744952,681,55.3836425610093
4516896.21674784,14.87595774513281,19,132235.33170983958,17696.677805558204,432,76.9937230790302
1946916.061438896,8.724669478256732,14,24902.45122579826,38734.12839339339,702,76.7470800799061
1120847.2492725938,9.57626632589441,3,142520.85116399213,25497.25544761106,669,50.19546791302662
2240757.8623674363,8.245786591652791,19,114169.19435484575,46972.89248940202,353,76.95834818112674
289395.41969146533,6.828876508965527,1,245075.12602413775,13978.982271601886,860,15.76135829233854
4111413.54317736,6.431647077775792,21,49991.53176482202,16190.899321529589,458,92.47403542576485
4140387.0142034246,14.45079197807832,1,232859.11553840953,49941.24553576343,437,96.537167699631
2960602.293976661,14.868106817987558,26,219923.23211748555,48908.73819678237,832,37.530082984645865
1797859.300245028,5.4490949650873155,10,87699.05177926966,44259.5877578675,553,83.88343608146194
4008927.6540066274,6.503458747317666,3,43316.06713570319,20231.43438100578,601,82.28525264206613
2795700.7727024173,9.235240923010226,13,255713.3648115949,41880.63675133712,373,46.300527839323884
4138364.92732258,6.863334763444073,6,89840.41196857576,14169.660161211517,831,74.83777001766641
3175721.023285952,8.638803936268832,11,60756.833517987514,12737.733537682288,576,85.27802821585806
3932807.0924033467,6.290963498596334,6,120530.24853569378,27321.88290824725,720,73.40172061029885
3012886.8164279116,9.565117567217902,3,132247.19062453456,43013.14465887786,356,94.10906905352998
2099998.287667548,7.716946161692593,16,111304.63433842466,4873.660452007555,868,17.74524609295956
4791832.006634381,8.519050557586608,9,293414.7115019463,28265.294379186624,368,54.95519908054033
2728513.4331502817,5.943126514627476,8,266629.78740297805,30486.91784365387,497,40.82278438413816
3045193.116775665,9.281280507101417,27,264433.13900854485,28989.8880362457,451,36.23176639377809
